2007,1,0.0009602
2007,2,9.83e-09
2007,3,1.928e-09
2007,4,5.459e-05
2007,5,0.02131
2007,6,0.8371
2007,7,1.035
2007,8,1.118
2007,9,0.199
2007,10,0.008274
2007,11,5.953e-07
2007,12,2.522e-05
2008,1,2.607e-09
2008,2,1.524e-09
2008,3,2.585e-09
2008,4,0.0009717
2008,5,0.008449
2008,6,0.8779
2008,7,1.033
2008,8,0.7022
2008,9,0.04997
2008,10,0.001244
2008,11,0.0004653
2008,12,0.0006826
2009,1,0.000199
2009,2,2.022e-09
2009,3,5.06e-09
2009,4,0.006062
2009,5,0.009981
2009,6,0.6939
2009,7,1.857
2009,8,1.348
2009,9,0.1235
2009,10,0.00139
2009,11,6.845e-05
2009,12,1.784e-09
2010,1,0.0
2010,2,3.245e-09
2010,3,0.0008936
2010,4,0.008085
2010,5,0.0296
2010,6,0.7603
2010,7,1.374
2010,8,1.333
2010,9,0.2532
2010,10,0.0002836
2010,11,1.459e-08
2010,12,1.738e-13
