2007,1,0.06214
2007,2,0.001783
2007,3,0.000777
2007,4,0.006895
2007,5,0.664
2007,6,5.06
2007,7,4.809
2007,8,4.249
2007,9,1.677
2007,10,0.2716
2007,11,0.002714
2007,12,0.00527
2008,1,0.0005594
2008,2,0.0004088
2008,3,0.0003068
2008,4,0.05642
2008,5,0.364
2008,6,4.765
2008,7,4.737
2008,8,3.878
2008,9,0.338
2008,10,0.06622
2008,11,0.03998
2008,12,0.05215
2009,1,0.01824
2009,2,0.001032
2009,3,0.0007184
2009,4,0.2783
2009,5,0.4506
2009,6,3.676
2009,7,6.754
2009,8,5.88
2009,9,0.883
2009,10,0.04963
2009,11,0.01616
2009,12,0.000855
2010,1,0.0006202
2010,2,0.0004662
2010,3,0.07155
2010,4,0.4035
2010,5,0.7533
2010,6,4.076
2010,7,5.62
2010,8,5.495
2010,9,1.543
2010,10,0.007722
2010,11,0.000157
2010,12,7.206e-05
